Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay",Oaname,OCity,OCountry,OLatitude,OLongitude,Daname,DCity,DCountry,DLatitude,DLongitude
2008,1,3,4,2134,2040,2343,2300,WN,2550,N608SW,129,140,112,43,54,LAS,PDX,762,3,14,0,,0,12,0,0,0,"31",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,3,4,1720,1700,41,45,WN,1843,N484WN,261,285,244,-4,20,LAS,PHL,2176,4,13,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,712,705,932,915,WN,243,N228WN,80,70,49,17,7,LAS,PHX,256,7,24,0,,0,0,0,10,0,"7",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1817,1810,2016,2015,WN,504,N338SW,59,65,47,1,7,LAS,PHX,256,4,8,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1712,1545,1914,1750,WN,668,N221WN,62,65,48,84,87,LAS,PHX,256,4,10,0,,0,6,0,0,0,"78",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1134,1110,1343,1315,WN,781,N378SW,69,65,46,28,24,LAS,PHX,256,8,15,0,,0,9,0,4,0,"15",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,815,820,1034,1025,WN,1034,N420WN,79,65,49,9,-5,LAS,PHX,256,4,26,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,2140,2040,2334,2240,WN,1682,N281WN,54,60,40,54,60,LAS,PHX,256,3,11,0,,0,2,0,0,0,"52",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1521,1450,1725,1655,WN,2726,N777QC,64,65,46,30,31,LAS,PHX,256,5,13,0,,0,16,0,0,0,"14",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1657,1630,1905,1845,WN,3517,N487WN,68,75,49,20,27,LAS,PHX,256,5,14,0,,0,2,0,0,0,"18",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1413,1415,1612,1620,WN,3849,N269WN,59,65,44,-8,-2,LAS,PHX,256,4,11,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,927,915,1631,1620,WN,594,N715SW,244,245,218,11,12,LAS,PIT,1910,7,19,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,1136,1120,1852,1840,WN,170,N448WN,256,260,231,12,16,LAS,RDU,2027,6,19,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,1716,1630,1830,1755,WN,239,N267WN,74,85,60,35,46,LAS,RNO,345,4,10,0,,0,11,0,0,0,"24",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,709,710,816,830,WN,376,N342SW,67,80,55,-14,-1,LAS,RNO,345,4,8,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1609,1540,1732,1700,WN,709,N428WN,83,80,55,32,29,LAS,RNO,345,7,21,0,,0,26,0,3,0,"3",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,2215,2200,2334,2315,WN,1341,N442WN,79,75,57,19,15,LAS,RNO,345,4,18,0,,0,6,0,4,0,"9",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,624,625,729,740,WN,2538,N230WN,65,75,52,-11,-1,LAS,RNO,345,4,9,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1313,1255,1437,1415,WN,3430,N487WN,84,80,57,22,18,LAS,RNO,345,4,23,0,,0,8,0,4,0,"10",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1108,1110,1221,1230,WN,3947,N277WN,73,80,56,-9,-2,LAS,RNO,345,3,14,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1221,1220,1329,1325,WN,535,N428WN,68,65,48,4,1,LAS,SAN,258,4,16,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,805,805,909,905,WN,711,N207WN,64,60,45,4,0,LAS,SAN,258,3,16,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,946,940,1045,1045,WN,1037,N734SA,59,65,46,0,6,LAS,SAN,258,2,11,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,1839,1740,1945,1840,WN,2186,N692SW,66,60,44,65,59,LAS,SAN,258,4,18,0,,0,5,0,6,0,"54",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,1503,1425,1604,1530,WN,2357,N414WN,61,65,48,34,38,LAS,SAN,258,3,10,0,,0,9,0,0,0,"25",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,2248,2155,2346,2255,WN,2449,N454WN,58,60,45,51,53,LAS,SAN,258,3,10,0,,0,12,0,0,0,"39",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,1118,1110,1225,1215,WN,3423,N298WN,67,65,50,10,8,LAS,SAN,258,3,14,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,2022,1935,36,5,WN,802,N902WN,134,150,122,31,47,LAS,SAT,1069,2,10,0,,0,23,0,0,0,"8",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,3,4,753,750,1215,1220,WN,2906,N794SW,142,150,125,-5,3,LAS,SAT,1069,2,15,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,3,4,1704,1645,1929,1930,WN,340,N634SW,145,165,129,-1,19,LAS,SEA,866,7,9,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,3,4,639,640,859,925,WN,1769,N731SA,140,165,124,-26,-1,LAS,SEA,866,5,11,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,3,4,1426,1355,1605,1530,WN,488,N615SW,99,95,75,35,31,LAS,SFO,414,3,21,0,,0,0,0,22,0,"13",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,2021,1700,2303,1835,WN,2005,N302SW,162,95,73,268,201,LAS,SFO,414,4,85,0,,0,192,0,67,0,"9",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,603,605,729,740,WN,2886,N246LV,86,95,70,-11,-2,LAS,SFO,414,4,12,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,1518,1215,1646,1350,WN,3575,N492WN,88,95,72,176,183,LAS,SFO,414,4,12,0,,0,0,0,176,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,615,610,746,730,WN,276,N472WN,91,80,74,16,5,LAS,SJC,386,4,13,0,,0,0,0,16,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1855,1855,2028,2020,WN,484,N673AA,93,85,67,8,0,LAS,SJC,386,14,12,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1605,1520,1739,1645,WN,783,N306SW,94,85,68,54,45,LAS,SJC,386,5,21,0,,0,10,0,9,0,"35",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,731,730,848,855,WN,2387,N776WN,77,85,66,-7,1,LAS,SJC,386,4,7,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1139,1100,1408,1320,WN,161,N455WN,89,80,54,48,39,LAS,SLC,368,6,29,0,,0,39,0,9,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,919,830,1132,1050,WN,643,N756SA,73,80,55,42,49,LAS,SLC,368,4,14,0,,0,3,0,0,0,"39",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,1712,1555,1935,1820,WN,1585,N766SW,83,85,62,75,77,LAS,SLC,368,4,17,0,,0,0,0,6,0,"69",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,2242,2140,54,2355,WN,2533,N385SW,72,75,55,59,62,LAS,SLC,368,4,13,0,,0,0,0,10,0,"49",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,1949,1910,2110,2035,WN,94,N715SW,81,85,66,35,39,LAS,SMF,397,5,10,0,,0,25,0,0,0,"10",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,637,640,759,805,WN,624,N336SW,82,85,65,-6,-3,LAS,SMF,397,5,12,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,916,905,1046,1035,WN,2121,N632SW,90,90,68,11,11,LAS,SMF,397,4,18,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1527,1515,1648,1645,WN,3053,N418WN,81,90,68,3,12,LAS,SMF,397,4,9,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1934,1935,2054,2035,WN,201,N251WN,80,60,43,19,-1,LAS,SNA,226,29,8,0,,0,0,0,19,0,"0",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1917,1820,2014,1925,WN,433,N264LV,57,65,40,49,57,LAS,SNA,226,7,10,0,,0,16,0,0,0,"33",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1505,1500,1605,1605,WN,1479,N498WN,60,65,43,0,5,LAS,SNA,226,4,13,0,,0,NA,NA,NA,NA,"NA",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,John Wayne Arpt Orange Co,Santa Ana,United States,33.675667,-117.868222
2008,1,3,4,1143,1050,1641,1600,WN,773,N472WN,178,190,151,41,53,LAS,STL,1372,3,24,0,,0,2,0,0,0,"39",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,1940,1855,29,2355,WN,1583,N600WN,169,180,157,34,45,LAS,STL,1372,3,9,0,,0,22,0,0,0,"12",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,1143,1035,1621,1505,WN,574,N314SW,158,150,126,76,68,LAS,TUL,1076,3,29,0,,0,0,0,14,0,"62",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Tulsa Intl,Tulsa,United States,36.198389,-95.888111
2008,1,3,4,1821,1725,2032,1940,WN,637,N342SW,71,75,56,52,56,LAS,TUS,365,4,11,0,,0,24,0,0,0,"28",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,1341,1320,1556,1535,WN,1918,N267WN,75,75,55,21,21,LAS,TUS,365,3,17,0,,0,8,0,0,0,"13",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,1118,1050,1333,1305,WN,3572,N489WN,75,75,54,28,28,LAS,TUS,365,3,18,0,,0,0,0,0,0,"28",Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,2105,2025,2342,2310,WN,361,N690SW,97,105,82,32,40,LAX,ABQ,677,6,9,0,,0,0,0,11,0,"21",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,944,940,1218,1225,WN,3245,N780SW,94,105,82,-7,4,LAX,ABQ,677,4,8,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,820,815,1357,1400,WN,133,N749SW,217,225,200,-3,5,LAX,BNA,1797,6,11,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,1327,1255,1902,1840,WN,1324,N249WN,215,225,200,22,32,LAX,BNA,1797,4,11,0,,0,10,0,0,0,"12",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,1925,1735,2201,2025,WN,1671,N684WN,96,110,85,96,110,LAX,ELP,714,3,8,0,,0,5,0,0,0,"91",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,1149,1145,1639,1650,WN,205,N299WN,170,185,156,-11,4,LAX,HOU,1390,3,11,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,807,805,1301,1310,WN,1513,N305SW,174,185,163,-9,2,LAX,HOU,1390,5,6,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1501,1425,1554,1530,WN,416,N401WN,53,65,41,24,36,LAX,LAS,236,4,8,0,,0,18,0,0,0,"6",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1652,1640,1748,1745,WN,495,N768SW,56,65,41,3,12,LAX,LAS,236,8,7,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1835,1740,1931,1840,WN,1004,N676SW,56,60,42,51,55,LAX,LAS,236,6,8,0,,0,0,0,4,0,"47",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,626,625,724,730,WN,1669,N484WN,58,65,45,-6,1,LAX,LAS,236,3,10,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1910,1845,2026,1950,WN,2021,N499WN,76,65,42,36,25,LAX,LAS,236,25,9,0,,0,7,0,11,0,"18",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2109,2100,2212,2205,WN,2202,N758SW,63,65,41,7,9,LAX,LAS,236,4,18,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2025,1955,2120,2055,WN,2809,N335SW,55,60,43,25,30,LAX,LAS,236,4,8,0,,0,0,0,0,0,"25",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1337,1310,1825,1825,WN,321,N742SW,168,195,154,0,27,LAX,MCI,1363,5,9,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1928,1835,22,2345,WN,2208,N632SW,174,190,159,37,53,LAX,MCI,1363,6,9,0,,0,17,0,0,0,"20",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,1713,1625,2242,2215,WN,108,N550WN,209,230,192,27,48,LAX,MDW,1750,7,10,0,,0,5,0,0,0,"22",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1255,1240,1825,1835,WN,245,N730SW,210,235,201,-10,15,LAX,MDW,1750,4,5,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1001,945,1550,1540,WN,1014,N494WN,229,235,201,10,16,LAX,MDW,1750,21,7,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1831,1755,1,2350,WN,3588,N732SW,210,235,195,11,36,LAX,MDW,1750,6,9,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,2004,1900,2127,2015,WN,303,N683SW,83,75,66,72,64,LAX,OAK,337,4,13,0,,0,0,0,13,0,"59",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1419,1400,1534,1515,WN,420,N268WN,75,75,65,19,19,LAX,OAK,337,4,6,0,,0,12,0,0,0,"7",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1803,1730,1933,1845,WN,440,N720WN,90,75,67,48,33,LAX,OAK,337,5,18,0,,0,6,0,15,0,"27",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2001,1930,2118,2045,WN,810,N648SW,77,75,64,33,31,LAX,OAK,337,4,9,0,,0,0,0,2,0,"31",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1904,1830,2019,1945,WN,1026,N224WN,75,75,64,34,34,LAX,OAK,337,6,5,0,,0,0,0,0,0,"34",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1722,1700,1836,1815,WN,1061,N422WN,74,75,63,21,22,LAX,OAK,337,4,7,0,,0,4,0,0,0,"17",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2008,2000,2136,2115,WN,1414,N402WN,88,75,67,21,8,LAX,OAK,337,5,16,0,,0,5,0,13,0,"3",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,601,600,711,720,WN,2104,N236WN,70,80,60,-9,1,LAX,OAK,337,2,8,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1206,1200,1328,1315,WN,3655,N465WN,82,75,63,13,6,LAX,OAK,337,4,15,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1609,1600,1819,1815,WN,90,N609SW,70,75,56,4,9,LAX,PHX,370,5,9,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,815,815,1034,1030,WN,236,N735SA,79,75,56,4,0,LAX,PHX,370,7,16,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1851,1830,2059,2045,WN,314,N229WN,68,75,59,14,21,LAX,PHX,370,3,6,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1204,1150,1407,1405,WN,463,N342SW,63,75,53,2,14,LAX,PHX,370,3,7,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1556,1440,1804,1655,WN,746,N637SW,68,75,52,69,76,LAX,PHX,370,4,12,0,,0,69,0,0,0,"0",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,940,920,1149,1135,WN,1155,N288WN,69,75,52,14,20,LAX,PHX,370,6,11,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,635,635,840,850,WN,2452,N746SW,65,75,53,-10,0,LAX,PHX,370,4,8,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,853,845,1000,1005,WN,1844,N313SW,67,80,56,-5,8,LAX,RNO,390,5,6,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1159,1150,1635,1635,WN,2624,N693SW,156,165,141,0,9,LAX,SAT,1210,3,12,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,San Antonio Intl,San Antonio,United States,29.533694,-98.469778
2008,1,3,4,1625,1430,1748,1550,WN,656,N738CB,83,80,67,118,115,LAX,SFO,337,3,13,0,,0,0,0,5,0,"113",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,1558,1245,1709,1405,WN,776,N901WN,71,80,60,184,193,LAX,SFO,337,7,4,0,,0,184,0,0,0,"0",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,1556,1525,1705,1630,WN,232,N740SW,69,65,53,35,31,LAX,SJC,308,3,13,0,,0,0,0,18,0,"17",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,616,615,720,720,WN,712,N671SW,64,65,51,0,1,LAX,SJC,308,4,9,0,,0,NA,NA,NA,NA,"NA",Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
